id,reference,brand,power,city,responsible
7029,ACH02,Risen,406,Bogota,Wilson
2621,ACH01,Suntech,1608,Medellin,Carlos
8282,ACH01,Suntech,817,Bogota,Carlos
5059,ACH03,Talesun,372,Medellin,Wilson
1250,ACH01,Risen,663,Manizales,Jose
253,ACH03,Jinko,392,Manizales,Carlos
7408,ACH03,Suntech,1558,Manizales,Diego
6182,ACH03,Risen,1021,Pereira,Wilson
3715,ACH01,Suntech,223,Manizales,Jose
1983,ACH01,Suntech,512,Cali,Diego
4646,ACH01,Talesun,446,Cali,Wilson
8993,ACH01,Talesun,1387,Bogota,Sonia
3272,ACH02,Talesun,511,Manizales,Sonia
5577,ACH03,Talesun,1781,Bogota,Wilson
9077,ACH02,Suntech,1525,Medellin,Diego
2972,ACH01,Suntech,1765,Cali,Diego
2602,ACH02,Talesun,1034,Medellin,Carlos
6471,ACH02,Talesun,940,Cali,Wilson
8084,ACH03,Suntech,194,Bogota,Sonia
9912,ACH02,Jinko,1788,Medellin,Diego
4122,ACH01,Talesun,684,Cali,Diego
799,ACH02,Risen,520,Pereira,Sonia
9298,ACH03,Suntech,1281,Cali,Wilson
6900,ACH02,Talesun,1370,Pereira,Wilson
9044,ACH02,Jinko,1916,Manizales,Diego
5452,ACH02,Suntech,1647,Cali,Wilson
1759,ACH01,Risen,346,Cali,Carlos
5521,ACH03,Jinko,1122,Manizales,Sonia
3480,ACH02,Risen,1419,Medellin,Diego
3861,ACH03,Risen,127,Manizales,Sonia
8147,ACH02,Talesun,1421,Medellin,Carlos
8802,ACH03,Talesun,1191,Cali,Diego
5514,ACH02,Risen,1996,Medellin,Carlos
5861,ACH03,Talesun,1166,Manizales,Diego
6078,ACH03,Talesun,1494,Bogota,Wilson
520,ACH01,Suntech,1501,Cali,Carlos
9151,ACH02,Risen,912,Bogota,Jose
5448,ACH01,Talesun,381,Medellin,Carlos
305,ACH01,Suntech,178,Pereira,Carlos
5170,ACH01,Talesun,136,Medellin,Wilson
5043,ACH03,Jinko,1358,Bogota,Jose
9685,ACH03,Jinko,217,Pereira,Sonia
2436,ACH03,Suntech,726,Bogota,Sonia
9822,ACH02,Risen,579,Bogota,Diego
1956,ACH03,Risen,1824,Manizales,Wilson
3525,ACH01,Risen,343,Pereira,Jose
3564,ACH01,Suntech,1822,Medellin,Wilson
8017,ACH03,Jinko,339,Medellin,Diego
1790,ACH01,Talesun,1650,Bogota,Sonia
4479,ACH02,Risen,363,Medellin,Sonia
344,ACH02,Talesun,1261,Medellin,Sonia
6708,ACH01,Talesun,479,Pereira,Sonia
535,ACH03,Jinko,247,Manizales,Diego
1911,ACH02,Suntech,1008,Manizales,Wilson
1723,ACH02,Talesun,1283,Pereira,Carlos
7784,ACH01,Suntech,1479,Medellin,Jose
7982,ACH02,Talesun,704,Medellin,Diego
7335,ACH01,Risen,317,Cali,Carlos
5515,ACH01,Suntech,423,Cali,Diego
4245,ACH03,Talesun,586,Manizales,Sonia
2888,ACH01,Jinko,1067,Cali,Sonia
4862,ACH01,Suntech,1667,Bogota,Jose
7338,ACH02,Jinko,1021,Bogota,Jose
6363,ACH02,Suntech,489,Bogota,Jose
2237,ACH03,Suntech,968,Cali,Wilson
181,ACH01,Talesun,969,Cali,Wilson
2524,ACH01,Talesun,931,Bogota,Jose
5289,ACH01,Jinko,291,Cali,Jose
3919,ACH03,Jinko,602,Medellin,Sonia
3649,ACH02,Risen,1957,Manizales,Jose
931,ACH03,Talesun,718,Manizales,Sonia
1457,ACH03,Jinko,1567,Bogota,Wilson
9362,ACH03,Suntech,999,Manizales,Diego
1661,ACH01,Talesun,379,Cali,Diego
7164,ACH03,Suntech,1913,Cali,Wilson
5142,ACH01,Suntech,1008,Cali,Sonia
3441,ACH01,Jinko,1264,Medellin,Sonia
1578,ACH01,Suntech,1971,Bogota,Wilson
2948,ACH02,Suntech,1727,Pereira,Diego
150,ACH03,Talesun,1925,Pereira,Wilson
9247,ACH03,Talesun,1230,Medellin,Sonia
1576,ACH02,Talesun,203,Cali,Jose
4682,ACH03,Suntech,791,Cali,Wilson
8571,ACH01,Suntech,471,Bogota,Wilson
7237,ACH02,Jinko,462,Bogota,Jose
2223,ACH03,Risen,1855,Medellin,Diego
135,ACH01,Jinko,1933,Medellin,Wilson
3413,ACH02,Talesun,932,Cali,Wilson
2241,ACH01,Talesun,1356,Medellin,Sonia
2353,ACH02,Jinko,1400,Cali,Wilson
2442,ACH03,Talesun,1375,Manizales,Wilson
9343,ACH02,Risen,1138,Cali,Diego
1851,ACH03,Jinko,900,Medellin,Wilson
5517,ACH02,Risen,1638,Pereira,Carlos
6462,ACH02,Jinko,933,Manizales,Sonia
5489,ACH01,Jinko,511,Medellin,Diego
1987,ACH02,Talesun,321,Cali,Sonia
724,ACH03,Talesun,658,Pereira,Sonia
2956,ACH02,Jinko,1313,Pereira,Jose
6142,ACH02,Jinko,1687,Pereira,Carlos
1059,ACH01,Jinko,872,Pereira,Carlos
47,ACH01,Jinko,243,Cali,Diego
7181,ACH02,Jinko,337,Cali,Jose
6466,ACH03,Risen,1140,Medellin,Diego
3493,ACH01,Jinko,941,Pereira,Jose
175,ACH03,Suntech,190,Cali,Diego
1443,ACH02,Suntech,521,Bogota,Wilson
5168,ACH01,Risen,1562,Pereira,Jose
6092,ACH03,Talesun,563,Pereira,Jose
5106,ACH02,Jinko,994,Cali,Sonia
5347,ACH02,Suntech,1445,Medellin,Jose
4624,ACH03,Jinko,1567,Pereira,Wilson
5441,ACH01,Jinko,694,Manizales,Diego
7150,ACH03,Talesun,1161,Pereira,Diego
2303,ACH01,Jinko,1871,Manizales,Wilson
3143,ACH03,Talesun,275,Bogota,Sonia
9684,ACH03,Risen,1939,Medellin,Carlos
7658,ACH03,Suntech,161,Bogota,Wilson
1442,ACH02,Talesun,1897,Medellin,Jose
9931,ACH03,Talesun,668,Medellin,Sonia
7501,ACH03,Talesun,489,Pereira,Carlos
3040,ACH03,Risen,942,Bogota,Carlos
524,ACH01,Talesun,424,Manizales,Wilson
2140,ACH03,Jinko,1929,Bogota,Sonia
2334,ACH01,Talesun,244,Medellin,Sonia
6722,ACH03,Risen,1811,Bogota,Carlos
9025,ACH02,Jinko,1275,Medellin,Wilson
4148,ACH02,Talesun,237,Manizales,Diego
2592,ACH03,Talesun,1215,Medellin,Wilson
3458,ACH02,Talesun,1772,Cali,Wilson
6158,ACH03,Jinko,1156,Pereira,Diego
6523,ACH02,Suntech,1525,Pereira,Diego
8931,ACH02,Jinko,838,Manizales,Jose
6975,ACH03,Risen,1193,Medellin,Jose
6037,ACH02,Risen,931,Bogota,Jose
849,ACH01,Talesun,1840,Medellin,Diego
4673,ACH02,Talesun,1749,Cali,Jose
6230,ACH03,Risen,1640,Pereira,Sonia
7849,ACH01,Risen,1651,Pereira,Diego
9521,ACH03,Talesun,1472,Bogota,Wilson
1648,ACH02,Jinko,498,Manizales,Diego
9913,ACH02,Talesun,816,Manizales,Sonia
7882,ACH02,Jinko,1917,Cali,Carlos
2979,ACH03,Jinko,794,Bogota,Jose
4104,ACH03,Risen,878,Manizales,Diego
5461,ACH01,Risen,1111,Bogota,Jose
3640,ACH03,Suntech,1931,Medellin,Carlos
1218,ACH01,Risen,385,Bogota,Wilson
9786,ACH01,Risen,348,Medellin,Carlos
5178,ACH03,Jinko,1885,Manizales,Carlos
5126,ACH02,Suntech,1402,Pereira,Sonia
6152,ACH03,Jinko,953,Pereira,Sonia
2475,ACH02,Jinko,1007,Medellin,Diego
6420,ACH01,Suntech,941,Bogota,Diego
7056,ACH03,Suntech,1938,Manizales,Carlos
9956,ACH02,Talesun,299,Pereira,Jose
2640,ACH01,Suntech,292,Pereira,Carlos
5397,ACH03,Risen,1495,Cali,Diego
3170,ACH02,Talesun,646,Manizales,Jose
9567,ACH03,Talesun,418,Manizales,Diego
3269,ACH03,Risen,1734,Bogota,Sonia
5279,ACH03,Talesun,260,Manizales,Jose
5765,ACH01,Risen,903,Manizales,Carlos
3207,ACH02,Jinko,1804,Cali,Carlos
7189,ACH02,Talesun,783,Cali,Sonia
7898,ACH01,Jinko,1874,Pereira,Carlos
6932,ACH02,Jinko,449,Bogota,Jose
6061,ACH03,Risen,1393,Bogota,Jose
7360,ACH02,Jinko,1334,Bogota,Diego
3611,ACH03,Jinko,1027,Pereira,Diego
8765,ACH01,Suntech,155,Cali,Jose
5292,ACH02,Suntech,336,Cali,Diego
2540,ACH03,Talesun,119,Cali,Wilson
6286,ACH01,Talesun,816,Medellin,Wilson
8312,ACH03,Jinko,1721,Bogota,Sonia
5823,ACH02,Suntech,1079,Pereira,Sonia
6152,ACH03,Risen,1624,Medellin,Sonia
4783,ACH01,Suntech,1514,Pereira,Carlos
3241,ACH01,Jinko,573,Manizales,Sonia
6775,ACH02,Talesun,1918,Medellin,Carlos
1789,ACH03,Talesun,672,Medellin,Diego
2107,ACH01,Talesun,1405,Pereira,Jose
3401,ACH03,Talesun,523,Medellin,Sonia
7742,ACH01,Jinko,1613,Medellin,Sonia
5592,ACH03,Risen,556,Cali,Diego
7233,ACH01,Jinko,1487,Pereira,Diego
6184,ACH02,Jinko,1644,Pereira,Jose
8511,ACH01,Suntech,276,Bogota,Diego
6370,ACH03,Risen,1516,Pereira,Carlos
1705,ACH02,Jinko,1026,Bogota,Sonia
3420,ACH03,Suntech,632,Cali,Wilson
1550,ACH02,Talesun,907,Medellin,Sonia
6268,ACH01,Suntech,1696,Bogota,Sonia
4446,ACH03,Risen,1079,Bogota,Diego
3264,ACH03,Talesun,1397,Cali,Diego
3628,ACH02,Jinko,1355,Medellin,Wilson
8850,ACH03,Suntech,1063,Medellin,Diego
4919,ACH02,Suntech,1505,Bogota,Sonia
8715,ACH03,Talesun,1575,Cali,Sonia
4876,ACH03,Risen,1199,Manizales,Diego
8693,ACH03,Suntech,1881,Cali,Diego
5467,ACH02,Suntech,279,Cali,Wilson
4247,ACH03,Risen,475,Manizales,Sonia
6868,ACH01,Jinko,1596,Pereira,Jose
8789,ACH01,Jinko,1685,Medellin,Diego
1497,ACH02,Jinko,903,Medellin,Sonia
5226,ACH02,Suntech,1480,Medellin,Diego
2844,ACH01,Risen,293,Manizales,Jose
4003,ACH01,Talesun,1120,Medellin,Diego
2691,ACH01,Risen,1560,Bogota,Carlos
3032,ACH01,Suntech,571,Medellin,Diego
8542,ACH01,Risen,1184,Medellin,Diego
158,ACH03,Jinko,1850,Bogota,Carlos
1475,ACH03,Talesun,1088,Manizales,Carlos
7727,ACH03,Suntech,113,Bogota,Wilson
489,ACH01,Talesun,1490,Bogota,Jose
756,ACH03,Jinko,581,Pereira,Diego
4531,ACH01,Risen,205,Cali,Sonia
6384,ACH01,Risen,1081,Cali,Sonia
6518,ACH02,Jinko,1247,Manizales,Jose
55,ACH03,Jinko,356,Cali,Sonia
9111,ACH03,Talesun,1266,Cali,Carlos
3352,ACH01,Jinko,1225,Medellin,Jose
4955,ACH02,Risen,1910,Pereira,Wilson
4264,ACH01,Risen,994,Manizales,Diego
8484,ACH02,Risen,785,Pereira,Jose
7003,ACH02,Jinko,921,Bogota,Diego
702,ACH03,Jinko,1342,Pereira,Sonia
2962,ACH03,Suntech,1771,Manizales,Wilson
3939,ACH03,Suntech,1536,Manizales,Carlos
8062,ACH01,Jinko,820,Manizales,Sonia
7052,ACH01,Talesun,1242,Cali,Diego
9395,ACH03,Talesun,1563,Cali,Jose
795,ACH01,Risen,1844,Bogota,Sonia
6457,ACH03,Jinko,561,Bogota,Carlos
6111,ACH01,Risen,315,Manizales,Diego
5705,ACH02,Suntech,460,Manizales,Diego
5193,ACH02,Risen,1414,Cali,Sonia
1136,ACH01,Jinko,797,Manizales,Jose
1180,ACH03,Jinko,1883,Medellin,Jose
5512,ACH01,Talesun,1772,Medellin,Wilson
9173,ACH03,Talesun,1990,Bogota,Sonia
5532,ACH01,Jinko,382,Cali,Diego
6948,ACH02,Talesun,1471,Manizales,Sonia
984,ACH03,Suntech,1997,Manizales,Sonia
4713,ACH01,Jinko,914,Pereira,Carlos
8484,ACH02,Jinko,560,Manizales,Diego
5312,ACH03,Risen,112,Bogota,Diego
7040,ACH02,Talesun,574,Manizales,Diego
8424,ACH01,Risen,1629,Cali,Jose
4255,ACH03,Jinko,486,Manizales,Diego
3382,ACH03,Suntech,1472,Medellin,Wilson
9134,ACH01,Risen,148,Medellin,Diego
5699,ACH01,Jinko,460,Manizales,Sonia
7858,ACH02,Talesun,281,Bogota,Diego
4413,ACH01,Talesun,1839,Medellin,Diego
6513,ACH02,Jinko,1129,Cali,Carlos
9646,ACH02,Suntech,1875,Pereira,Jose
4146,ACH02,Risen,899,Pereira,Sonia
302,ACH01,Jinko,1694,Pereira,Diego
989,ACH03,Risen,1668,Medellin,Diego
2158,ACH02,Jinko,1380,Cali,Diego
4090,ACH01,Talesun,325,Medellin,Wilson
8135,ACH03,Risen,666,Bogota,Sonia
6062,ACH03,Risen,120,Cali,Diego
952,ACH03,Jinko,1549,Medellin,Wilson
7727,ACH03,Risen,373,Medellin,Wilson
3455,ACH02,Talesun,1758,Bogota,Wilson
8556,ACH02,Suntech,426,Cali,Wilson
1128,ACH02,Suntech,919,Medellin,Wilson
3924,ACH01,Risen,1246,Cali,Jose
2289,ACH01,Jinko,1361,Pereira,Diego
1523,ACH01,Suntech,603,Manizales,Diego
5057,ACH01,Talesun,1590,Medellin,Sonia
5707,ACH03,Jinko,702,Medellin,Carlos
563,ACH03,Suntech,274,Manizales,Carlos
1373,ACH02,Jinko,1926,Cali,Diego
3691,ACH01,Risen,1071,Bogota,Carlos
5199,ACH03,Talesun,1425,Pereira,Sonia
8569,ACH03,Jinko,1829,Bogota,Sonia
4275,ACH02,Talesun,1637,Pereira,Diego
3756,ACH02,Jinko,469,Pereira,Jose
2235,ACH03,Risen,1500,Pereira,Sonia
4113,ACH03,Suntech,498,Medellin,Sonia
7133,ACH02,Suntech,338,Manizales,Diego
4782,ACH01,Talesun,202,Cali,Carlos
8037,ACH03,Suntech,812,Bogota,Diego
2211,ACH03,Jinko,237,Bogota,Wilson
7866,ACH03,Talesun,1358,Manizales,Sonia
3659,ACH01,Jinko,435,Bogota,Diego
787,ACH01,Risen,1950,Manizales,Wilson
8072,ACH01,Talesun,1052,Medellin,Wilson
8164,ACH02,Talesun,1569,Pereira,Carlos
2925,ACH03,Talesun,563,Cali,Carlos
2423,ACH01,Suntech,593,Manizales,Diego
3088,ACH03,Jinko,1513,Cali,Jose
7718,ACH01,Jinko,1192,Medellin,Jose
3724,ACH01,Suntech,1162,Bogota,Wilson
9331,ACH03,Talesun,688,Manizales,Carlos
9825,ACH03,Suntech,486,Manizales,Sonia
4482,ACH01,Jinko,1795,Medellin,Sonia
8904,ACH02,Jinko,914,Bogota,Jose
5162,ACH01,Suntech,309,Bogota,Sonia
8868,ACH03,Jinko,1195,Pereira,Carlos
9751,ACH01,Suntech,1681,Medellin,Diego
6746,ACH01,Suntech,1217,Medellin,Wilson
8176,ACH02,Jinko,1693,Manizales,Diego
7514,ACH03,Risen,1116,Pereira,Carlos
2158,ACH02,Suntech,1075,Cali,Sonia
9921,ACH03,Suntech,1716,Bogota,Jose
321,ACH03,Talesun,873,Manizales,Jose
5874,ACH03,Talesun,705,Pereira,Diego
9661,ACH03,Jinko,993,Pereira,Sonia
8997,ACH02,Risen,977,Medellin,Sonia
5989,ACH03,Jinko,819,Bogota,Wilson
5551,ACH01,Jinko,747,Manizales,Diego
1917,ACH02,Risen,1949,Manizales,Wilson
7165,ACH01,Suntech,1892,Medellin,Jose
2128,ACH01,Risen,1340,Bogota,Carlos
3461,ACH03,Talesun,634,Cali,Sonia
5086,ACH01,Risen,468,Medellin,Jose
4630,ACH01,Risen,1213,Manizales,Carlos
9907,ACH01,Talesun,1625,Cali,Diego
3963,ACH03,Talesun,1115,Manizales,Sonia
338,ACH01,Suntech,264,Cali,Jose
4585,ACH01,Jinko,1121,Manizales,Jose
6251,ACH02,Risen,1337,Medellin,Sonia
1865,ACH02,Suntech,1976,Manizales,Jose
5661,ACH02,Jinko,885,Pereira,Diego
5075,ACH01,Suntech,1098,Manizales,Wilson
7751,ACH03,Suntech,1111,Medellin,Sonia
6326,ACH02,Suntech,1285,Cali,Carlos
7434,ACH03,Talesun,1850,Bogota,Jose
7670,ACH01,Risen,1497,Cali,Wilson
9948,ACH02,Talesun,518,Cali,Wilson
315,ACH02,Suntech,1930,Cali,Diego
36,ACH03,Suntech,752,Pereira,Jose
5934,ACH03,Risen,822,Bogota,Sonia
97,ACH03,Risen,983,Cali,Diego
1992,ACH02,Risen,1329,Medellin,Sonia
2064,ACH02,Talesun,616,Pereira,Jose
8766,ACH02,Talesun,1091,Manizales,Jose
4166,ACH02,Talesun,1900,Manizales,Carlos
4729,ACH02,Risen,419,Bogota,Wilson
9274,ACH03,Jinko,1025,Pereira,Sonia
4159,ACH01,Risen,1583,Bogota,Diego
6209,ACH02,Suntech,1869,Manizales,Diego
8646,ACH02,Risen,1906,Medellin,Diego
6930,ACH03,Risen,1842,Bogota,Diego
1245,ACH03,Suntech,1915,Manizales,Jose
3780,ACH01,Talesun,1280,Manizales,Sonia
2207,ACH02,Talesun,781,Manizales,Diego
3959,ACH02,Suntech,1240,Manizales,Diego
9935,ACH01,Talesun,1796,Pereira,Wilson
6369,ACH03,Suntech,1984,Manizales,Diego
4385,ACH03,Suntech,1292,Medellin,Jose
2906,ACH01,Risen,375,Medellin,Jose
2200,ACH01,Suntech,1524,Cali,Carlos
6677,ACH01,Suntech,1806,Medellin,Sonia
1762,ACH01,Suntech,611,Bogota,Carlos
7196,ACH02,Risen,613,Bogota,Jose
2222,ACH02,Suntech,1792,Pereira,Sonia
7268,ACH01,Jinko,1145,Bogota,Carlos
7359,ACH03,Talesun,117,Bogota,Jose
5907,ACH01,Risen,1064,Manizales,Sonia
4521,ACH02,Jinko,1495,Cali,Sonia
2368,ACH03,Jinko,621,Medellin,Carlos
1311,ACH03,Jinko,297,Manizales,Diego
3435,ACH02,Jinko,928,Pereira,Diego
3940,ACH02,Jinko,1956,Bogota,Wilson
6784,ACH01,Risen,1324,Cali,Carlos
1557,ACH03,Jinko,1920,Pereira,Sonia
1051,ACH03,Suntech,1102,Cali,Sonia
2435,ACH01,Suntech,1615,Medellin,Sonia
2839,ACH01,Jinko,1313,Manizales,Sonia
371,ACH02,Talesun,1988,Cali,Sonia
8329,ACH03,Talesun,135,Pereira,Sonia
7520,ACH03,Risen,1125,Cali,Diego
4145,ACH03,Suntech,773,Medellin,Sonia
2024,ACH01,Jinko,1271,Bogota,Carlos
755,ACH03,Risen,862,Medellin,Carlos
1147,ACH02,Jinko,1298,Cali,Wilson
7631,ACH02,Suntech,468,Medellin,Carlos
7561,ACH02,Suntech,1963,Cali,Diego
5666,ACH01,Jinko,976,Manizales,Sonia
6960,ACH02,Jinko,822,Cali,Diego
1820,ACH03,Risen,994,Bogota,Sonia
8641,ACH03,Suntech,243,Bogota,Jose
5079,ACH03,Jinko,319,Medellin,Diego
5037,ACH03,Risen,818,Cali,Sonia
4676,ACH01,Jinko,112,Bogota,Diego
7280,ACH01,Talesun,1348,Cali,Diego
4089,ACH01,Jinko,1862,Manizales,Wilson
7397,ACH01,Suntech,370,Medellin,Jose
9718,ACH02,Talesun,1562,Pereira,Diego
2723,ACH01,Suntech,1212,Bogota,Carlos
9823,ACH01,Talesun,1440,Bogota,Sonia
2851,ACH03,Risen,429,Medellin,Wilson
7725,ACH02,Talesun,1524,Pereira,Sonia
6681,ACH02,Suntech,272,Bogota,Sonia
7913,ACH03,Risen,1706,Medellin,Sonia
6909,ACH02,Jinko,1377,Pereira,Jose
2464,ACH02,Jinko,569,Medellin,Sonia
8126,ACH03,Talesun,1168,Manizales,Wilson
9061,ACH02,Jinko,1266,Medellin,Jose
1802,ACH01,Jinko,882,Pereira,Sonia
5821,ACH02,Risen,1049,Manizales,Jose
9840,ACH01,Jinko,558,Pereira,Wilson
9356,ACH03,Risen,1569,Cali,Carlos
2327,ACH02,Risen,1464,Manizales,Sonia
7165,ACH02,Suntech,431,Pereira,Diego
3762,ACH03,Jinko,1917,Bogota,Carlos
6997,ACH02,Risen,1146,Bogota,Carlos
1994,ACH02,Talesun,1801,Medellin,Wilson
336,ACH02,Suntech,812,Medellin,Sonia
8410,ACH01,Jinko,413,Pereira,Wilson
5986,ACH01,Risen,1507,Medellin,Diego
5164,ACH01,Talesun,1260,Bogota,Carlos
88,ACH01,Risen,617,Pereira,Diego
4778,ACH02,Suntech,501,Pereira,Carlos
3692,ACH02,Suntech,1315,Bogota,Sonia
2510,ACH03,Talesun,440,Pereira,Jose
3655,ACH03,Talesun,1740,Bogota,Wilson
8070,ACH02,Risen,1703,Pereira,Jose
6527,ACH03,Suntech,1964,Manizales,Jose
5756,ACH03,Suntech,1855,Bogota,Wilson
5435,ACH03,Risen,1617,Medellin,Diego
1548,ACH02,Risen,825,Manizales,Jose
995,ACH02,Risen,1263,Bogota,Diego
3731,ACH03,Suntech,1173,Cali,Wilson
6206,ACH01,Talesun,1288,Bogota,Jose
1285,ACH02,Risen,248,Cali,Wilson
9971,ACH01,Talesun,604,Manizales,Jose
7467,ACH03,Talesun,1122,Manizales,Carlos
8668,ACH03,Jinko,1862,Cali,Sonia
901,ACH01,Talesun,413,Manizales,Jose
2960,ACH03,Talesun,1907,Medellin,Sonia
3736,ACH03,Risen,599,Pereira,Diego
204,ACH03,Suntech,735,Bogota,Jose
1072,ACH01,Suntech,640,Pereira,Sonia
252,ACH01,Talesun,1557,Bogota,Jose
9719,ACH01,Talesun,1131,Cali,Carlos
5615,ACH03,Jinko,1595,Bogota,Wilson
3562,ACH03,Risen,1918,Cali,Wilson
9165,ACH01,Risen,839,Manizales,Wilson
5671,ACH03,Jinko,1876,Bogota,Jose
7636,ACH02,Suntech,1328,Pereira,Wilson
4090,ACH02,Talesun,1656,Pereira,Diego
3980,ACH01,Suntech,154,Cali,Diego
7190,ACH02,Talesun,1190,Manizales,Diego
1933,ACH01,Jinko,660,Medellin,Diego
5954,ACH01,Risen,998,Bogota,Diego
4576,ACH01,Jinko,1882,Bogota,Carlos
7509,ACH02,Jinko,1862,Cali,Sonia
6979,ACH03,Talesun,869,Bogota,Sonia
6353,ACH03,Jinko,1565,Medellin,Carlos
9541,ACH01,Talesun,1428,Pereira,Jose
981,ACH02,Risen,1303,Pereira,Jose
2665,ACH03,Risen,169,Bogota,Jose
5364,ACH02,Risen,1214,Cali,Sonia
9739,ACH02,Risen,315,Pereira,Carlos
6363,ACH03,Risen,1167,Bogota,Wilson
8366,ACH01,Jinko,679,Pereira,Sonia
8861,ACH01,Jinko,1857,Bogota,Jose
2095,ACH02,Risen,1211,Manizales,Jose
6395,ACH01,Talesun,956,Pereira,Sonia
8939,ACH03,Risen,117,Bogota,Sonia
7817,ACH01,Risen,290,Bogota,Sonia
7104,ACH02,Jinko,1775,Manizales,Carlos
1256,ACH03,Talesun,833,Pereira,Jose
5795,ACH03,Suntech,1779,Cali,Jose
8951,ACH02,Talesun,1675,Cali,Sonia
3720,ACH01,Risen,1102,Medellin,Wilson
2864,ACH02,Jinko,821,Pereira,Diego
1215,ACH01,Suntech,1836,Bogota,Carlos
1356,ACH03,Risen,781,Medellin,Sonia
4358,ACH02,Jinko,1428,Bogota,Jose
6886,ACH01,Suntech,941,Pereira,Diego
9485,ACH03,Jinko,1137,Pereira,Carlos
535,ACH02,Jinko,338,Medellin,Carlos
2662,ACH03,Suntech,1274,Cali,Jose
3357,ACH01,Suntech,101,Medellin,Carlos
8723,ACH01,Risen,1130,Bogota,Diego
2014,ACH02,Suntech,1343,Pereira,Sonia
8893,ACH02,Talesun,273,Medellin,Jose
8976,ACH02,Suntech,1211,Pereira,Wilson
9921,ACH01,Suntech,444,Bogota,Wilson
6373,ACH01,Risen,968,Medellin,Diego
4320,ACH02,Suntech,1208,Medellin,Carlos
5985,ACH02,Suntech,978,Manizales,Wilson
5112,ACH01,Talesun,1854,Pereira,Wilson
4629,ACH02,Risen,576,Pereira,Sonia
3122,ACH03,Risen,1092,Cali,Wilson
7221,ACH02,Suntech,1200,Pereira,Wilson
2337,ACH02,Talesun,545,Manizales,Carlos
7216,ACH01,Talesun,1718,Cali,Carlos
1114,ACH02,Jinko,1735,Medellin,Jose
6911,ACH02,Suntech,1258,Bogota,Carlos
2149,ACH01,Jinko,522,Pereira,Diego
7265,ACH01,Suntech,1180,Pereira,Carlos
2295,ACH03,Talesun,1159,Pereira,Sonia
8357,ACH03,Jinko,1483,Cali,Diego
27,ACH02,Risen,1449,Cali,Sonia
5242,ACH03,Talesun,320,Bogota,Wilson
3044,ACH03,Suntech,1631,Bogota,Jose
4478,ACH03,Risen,1289,Manizales,Wilson
5417,ACH01,Talesun,1215,Pereira,Sonia
5972,ACH03,Risen,1415,Bogota,Wilson
3434,ACH02,Suntech,1842,Medellin,Carlos
4456,ACH02,Suntech,675,Pereira,Sonia
1103,ACH02,Jinko,527,Medellin,Sonia
4467,ACH03,Talesun,747,Pereira,Wilson
6856,ACH03,Talesun,1929,Manizales,Carlos
7193,ACH01,Suntech,919,Bogota,Carlos
5794,ACH03,Suntech,1633,Cali,Jose
7437,ACH01,Talesun,1779,Bogota,Carlos
3928,ACH03,Talesun,891,Cali,Diego
1690,ACH01,Suntech,1317,Medellin,Carlos
5786,ACH03,Jinko,1471,Pereira,Wilson
7188,ACH01,Risen,1630,Bogota,Jose
2461,ACH02,Risen,1376,Pereira,Wilson
2786,ACH01,Suntech,1118,Bogota,Jose
1365,ACH02,Talesun,162,Manizales,Sonia
6716,ACH02,Suntech,714,Cali,Diego
1248,ACH03,Jinko,956,Bogota,Wilson
8195,ACH02,Jinko,1734,Bogota,Sonia
3100,ACH03,Risen,925,Manizales,Jose
7902,ACH02,Risen,270,Manizales,Diego
7362,ACH03,Jinko,168,Bogota,Diego
600,ACH03,Suntech,1346,Bogota,Jose
7513,ACH02,Talesun,575,Medellin,Carlos
6606,ACH03,Talesun,1819,Pereira,Wilson
2636,ACH01,Suntech,612,Medellin,Jose
7645,ACH02,Talesun,1115,Cali,Sonia
7173,ACH03,Risen,1180,Pereira,Sonia
7583,ACH02,Risen,959,Manizales,Diego
4392,ACH01,Suntech,396,Medellin,Carlos
9715,ACH03,Risen,1259,Manizales,Sonia
4591,ACH01,Suntech,332,Medellin,Sonia
6234,ACH03,Suntech,1709,Bogota,Sonia
4246,ACH02,Talesun,761,Cali,Carlos
9181,ACH03,Risen,334,Bogota,Carlos
4785,ACH02,Risen,665,Bogota,Wilson
6806,ACH03,Risen,1041,Medellin,Diego
6255,ACH01,Risen,127,Cali,Jose
4639,ACH02,Talesun,789,Cali,Diego
5863,ACH01,Talesun,1934,Cali,Wilson
9911,ACH03,Suntech,1937,Manizales,Jose
3988,ACH01,Suntech,109,Manizales,Sonia
1393,ACH03,Suntech,1017,Medellin,Jose
8189,ACH02,Risen,1598,Manizales,Wilson
1776,ACH01,Risen,1460,Medellin,Wilson
4161,ACH02,Talesun,1327,Pereira,Carlos
1508,ACH01,Talesun,968,Bogota,Carlos
9062,ACH03,Risen,1970,Cali,Wilson
7729,ACH01,Talesun,187,Medellin,Diego
7698,ACH02,Risen,1883,Pereira,Jose
3627,ACH02,Risen,315,Cali,Carlos
3068,ACH01,Jinko,609,Pereira,Wilson
3201,ACH03,Jinko,843,Cali,Carlos
2397,ACH03,Talesun,1821,Pereira,Carlos
4726,ACH02,Jinko,983,Cali,Wilson
6211,ACH01,Risen,1138,Bogota,Sonia
1707,ACH02,Jinko,1247,Cali,Diego
7471,ACH02,Talesun,967,Manizales,Wilson
227,ACH02,Suntech,1936,Cali,Diego
3798,ACH02,Risen,1072,Bogota,Jose
593,ACH02,Suntech,532,Pereira,Jose
